1	8183	3.0	1	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
1	8183	3.0	2	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
1	8183	3.0	3	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
1	8183	3.0	4	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
1	8183	3.0	5	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
1	8183	3.0	6	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
1	8183	3.0	7	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
1	8183	3.0	8	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
1	8183	3.0	9	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
1	8183	3.0	10	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
1	8183	3.0	11	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
1	8183	3.0	12	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
2	8183	3.0	1	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
2	8183	3.0	2	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
2	8183	3.0	3	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
2	8183	3.0	4	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
2	8183	3.0	5	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
2	8183	3.0	6	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
2	8183	3.0	7	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
2	8183	3.0	8	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
2	8183	3.0	9	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
2	8183	3.0	10	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
2	8183	3.0	11	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
2	8183	3.0	12	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
3	8183	3.0	1	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
3	8183	3.0	2	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
3	8183	3.0	3	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
3	8183	3.0	4	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
3	8183	3.0	5	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
3	8183	3.0	6	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
3	8183	3.0	7	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
3	8183	3.0	8	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
3	8183	3.0	9	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
3	8183	3.0	10	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
3	8183	3.0	11	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
3	8183	3.0	12	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
4	8183	3.0	1	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
4	8183	3.0	2	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
4	8183	3.0	3	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
4	8183	3.0	4	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
4	8183	3.0	5	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
4	8183	3.0	6	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
4	8183	3.0	7	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
4	8183	3.0	8	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
4	8183	3.0	9	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
4	8183	3.0	10	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
4	8183	3.0	11	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
4	8183	3.0	12	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
5	8183	3.0	1	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
5	8183	3.0	2	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
5	8183	3.0	3	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
5	8183	3.0	4	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
5	8183	3.0	5	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
5	8183	3.0	6	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
5	8183	3.0	7	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
5	8183	3.0	8	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
5	8183	3.0	9	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
5	8183	3.0	10	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
5	8183	3.0	11	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
5	8183	3.0	12	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
6	8183	3.0	1	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
6	8183	3.0	2	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
6	8183	3.0	3	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
6	8183	3.0	4	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
6	8183	3.0	5	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
6	8183	3.0	6	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
6	8183	3.0	7	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
6	8183	3.0	8	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
6	8183	3.0	9	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
6	8183	3.0	10	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
6	8183	3.0	11	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
6	8183	3.0	12	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
7	8183	3.0	1	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
7	8183	3.0	2	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
7	8183	3.0	3	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
7	8183	3.0	4	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
7	8183	3.0	5	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
7	8183	3.0	6	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
7	8183	3.0	7	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
7	8183	3.0	8	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
7	8183	3.0	9	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
7	8183	3.0	10	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
7	8183	3.0	11	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
7	8183	3.0	12	0	360	0	0	45	90	180	60	30	3	1500	0.1	0
