33207	54.6000	11.1500	-999.0
33208	54.7000	12.7000	-999.0
33209	54.8833	13.8667	-999.0
33211	54.5000	10.2667	-999.0
33213	54.7000	12.7000	-999.0
33214	54.8833	13.8617	-999.0
33284	55.0083	13.1542	-999.0
33287	54.2500	13.9200	-999.0
33288	54.1500	11.7300	-999.0
33289	55.0083	13.1542	-999.0
33290	55.0083	13.1542	-999.0
33221	54.3722	10.1569	-999.0
33222	54.0603	14.0008	-999.0
33223	54.5108	13.6431	-999.0
33224	53.9581	10.8722	-999.0
33225	54.1697	12.1033	-999.0
33226	54.0417	13.7703	-999.0
33227	53.8989	11.4581	-999.0
33228	53.7503	14.0664	-999.0
33229	53.9919	11.3756	-999.0
33230	54.3153	13.0986	-999.0
33231	54.5114	9.5692	-999.0
33232	54.6733	10.0367	-999.0
33233	54.0831	12.1550	-999.0
33234	54.0967	10.8128	-999.0
33235	53.8931	10.7031	-999.0
33236	54.8233	9.6542	-999.0
33237	54.4997	10.2733	-999.0
33238	54.6644	9.9381	-999.0
33239	54.8247	9.8881	-999.0
33240	54.3769	12.4194	-999.0
33241	54.4747	9.8361	-999.0
33242	54.7950	9.4331	-999.0
33243	54.0928	13.4461	-999.0
33244	54.3731	11.0056	-999.0
33245	54.5575	13.2450	-999.0
33246	54.4397	13.0328	-999.0
33251	53.5575	6.7478	-999.0
33252	53.5450	8.5681	-999.0
33253	53.8678	8.7175	-999.0
33254	54.1789	7.8900	-999.0
33255	54.4722	9.0247	-999.0
33256	54.6317	8.3839	-999.0
33257	54.1222	8.8592	-999.0
33258	53.3367	7.1864	-999.0
33259	53.5144	8.1450	-999.0
33301	54.4340	19.0090	-999.0
33321	54.5833	16.8500	-999.0
33322	54.4000	18.7000	-999.0
33323	54.5333	18.5333	-999.0
33324	54.8000	18.4167	-999.0
33325	54.7667	17.5500	-999.0
33326	54.4333	16.3833	-999.0
33327	54.1833	15.5500	-999.0
33328	53.9167	14.2833	-999.0
33371	54.6167	18.8000	-999.0
33391	54.4485	18.5781	-999.0
33421	55.7333	21.0833	-999.0
33521	57.7333	22.5833	-999.0
33522	57.0500	24.0167	-999.0
33523	56.5333	20.9833	-999.0
33524	57.3333	23.1167	-999.0
33525	57.7500	24.3667	-999.0
33526	57.3167	24.4000	-999.0
33527	57.4000	21.5500	-999.0
33528	56.9667	23.9333	-999.0
33529	57.5000	22.8000	-999.0
33601	59.6867	24.6283	50.0
33602	59.7119	24.7314	-999.0
33603	59.5102	24.6662	-999.0
33604	58.4893	21.6344	70.0
33605	59.71743	25.0150	101.0
33621	59.0690	22.6969	-999.0
33622	58.3889	24.4868	-999.0
33623	58.6938	22.5229	-999.0
33624	59.4444	24.7637	-999.0
33625	59.3349	24.0796	-999.0
33626	59.4227	27.7401	-999.0
33627	59.5000	24.9667	-999.0
33628	58.8664	23.0466	-999.0
33629	58.9049	23.4248	-999.0
33630	58.5761	23.5081	-999.0
33631	58.5742	23.3935	-999.0
33632	58.5914	22.7173	-999.0
33633	58.2280	24.1185	-999.0
33634	59.2094	23.4983	-999.0
33635	58.9444	23.5550	-999.0
33636	59.5178	26.5447	-999.0
33637	58.9208	22.0664	-999.0
33638	59.5625	24.7944	-999.0
33639	57.7833	23.2589	-999.0
33721	59.9333	30.2667	-999.0
33722	59.9667	29.7500	-999.0
33723	60.0167	27.0000	-999.0
33801	59.2500	21.0000	-999.0
33802	61.8000	20.2333	-999.0
33803	59.9650	25.2350	-999.0
33804	64.6842	23.2392	-999.0
33805	60.1233	24.9725	-999.0
33821	65.6729	24.5153	-999.0
33822	63.7086	22.6896	-999.0
33823	62.3440	21.2148	-999.0
33824	60.0319	20.3848	-999.0
33825	60.1536	24.9562	-999.0
33826	60.5628	27.1792	-999.0
33827	59.8229	22.9766	-999.0
33828	65.0403	25.4182	-999.0
33829	61.5944	21.4634	-999.0
33830	64.6659	24.4071	-999.0
33831	61.1335	21.4634	-999.0
33832	60.4283	22.1005	-999.0
33833	63.0815	21.5712	-999.0
33834	60.2058	25.6251	-999.0
33871	60.2723	27.1099	-999.0
33872	65.2356	24.9704	-999.0
33873	64.3067	23.5350	-999.0
33875	59.7572	23.2196	-999.0
33876	60.0578	24.7170	-999.0
33877	59.9042	22.6282	-999.0
33878	61.6200	21.3900	-999.0
35001	63.3167	20.1667	-999.0
35002	61.0333	18.5167	-999.0
35003	60.5000	18.9167	-999.0
35004	59.5833	19.7833	-999.0
35005	58.5833	19.1500	-999.0
35006	58.5500	17.5167	-999.0
35007	58.4833	17.8667	-999.0
35008	56.1167	16.5667	-999.0
35009	55.9500	15.7000	-999.0
35010	55.3000	12.7833	-999.0
35011	55.5833	12.8500	-999.0
35012	55.6167	12.8833	-999.0
35013	56.1667	12.5167	-999.0
35014	57.1000	12.2167	-999.0
35015	57.1667	11.6667	-999.0
35016	57.5667	11.6000	-999.0
35017	57.9000	11.4667	-999.0
35018	57.9333	11.6500	-999.0
35019	58.3833	11.5833	-999.0
35020	58.5333	11.0333	-999.0
35021	58.8833	10.8333	-999.0
35022	58.9667	11.1167	-999.0
35051	66.4500	16.4833	-999.0
35052	60.8833	20.7500	-999.0
35053	60.8667	18.2333	-999.0
35054	59.4667	20.3500	-999.0
35055	59.3333	19.1333	-999.0
35056	59.1500	19.1333	-999.0
35057	58.6000	17.4667	-999.0
35058	57.5833	18.1667	-999.0
35059	57.4333	19.2833	-999.0
35060	56.8333	18.2167	-999.0
35061	56.6667	16.3833	-999.0
35062	56.1667	16.1167	-999.0
35063	56.0667	16.6833	-999.0
35064	56.0667	16.6833	-999.0
35065	55.9333	15.3167	-999.0
35066	56.5500	12.7333	-999.0
35067	55.6000	12.8500	-999.0
35068	57.2167	11.8333	-999.0
35069	57.2167	11.5667	-999.0
35070	57.6000	11.6333	-999.0
35071	58.5833	11.0667	-999.0
35072	58.5333	10.9833	-999.0
35073	58.7903	13.2506	-999.0
35160	58.4843	16.9607	-999.0
35204	55.7459	12.9168	-999.0
35139	59.0900	17.6700	-999.0
35178	58.3401	12.3517	-999.0
35177	58.3410	12.3509	-999.0
35109	58.3360	11.4046	-999.0
35156	58.3418	11.4005	-999.0
35119	60.7315	17.3258	-999.0
35170	58.3800	12.3100	-999.0
35185	59.1848	17.6428	-999.0
35121	60.7282	17.5578	-999.0
35134	56.8920	12.4895	-999.0
35213	56.8920	12.4895	-999.0
35186	60.8921	18.6035	-999.0
35136	55.5610	12.8095	-999.0
35137	55.5894	12.8445	-999.0
35122	55.5182	12.7448	-999.0
35188	60.4086	18.2108	-999.0
35197	59.6638	18.9320	-999.0
35240	64.6633	21.3167	-999.0
35175	58.0983	12.1506	-999.0
35203	57.7144	11.9675	-999.0
35115	56.6488	12.8358	-999.0
35116	57.8963	11.4672	-999.0
35210	60.1700	18.4820	-999.0
35110	56.0412	12.6845	-999.0
35181	56.0185	12.6973	-999.0
35182	56.0251	12.6917	-999.0
35148	59.5331	17.0082	-999.0
35142	58.5913	16.1988	-999.0
35143	58.6330	16.0000	-999.0
35124	63.6555	20.3410	-999.0
35165	58.6000	17.3100	-999.0
35158	61.6243	17.1288	-999.0
35101	58.6342	16.3248	-999.0
35103	65.7888	23.3033	-999.0
35105	56.6713	16.3888	-999.0
35106	56.6713	16.3888	-999.0
35157	59.7244	19.0658	-999.0
35184	57.6878	11.8696	-999.0
35131	56.1542	14.8212	-999.0
35187	57.5152	17.6185	-999.0
35146	59.4940	16.4517	-999.0
35201	59.3586	18.4151	-999.0
35102	58.7400	17.8700	-999.0
35123	65.4688	22.4642	-999.0
35180	58.1362	12.1175	-999.0
35193	58.1356	12.1197	-999.0
35179	58.1374	12.1199	-999.0
35155	59.2134	17.6102	-999.0
35127	61.2067	17.1452	-999.0
35166	61.2112	17.1641	-999.0
35154	59.3425	18.1413	-999.0
35164	55.6432	13.0046	-999.0
35163	55.6487	12.9999	-999.0
35162	55.6652	12.9680	-999.0
35152	55.6257	12.9845	-999.0
35104	57.8880	11.5732	-999.0
35190	58.5536	16.8372	-999.0
35194	57.9669	11.7283	-999.0
35171	57.6723	11.7075	-999.0
35149	59.4500	17.2833	-999.0
35128	60.9383	17.1540	-999.0
35113	58.9172	17.9730	-999.0
35211	57.2662	16.4762	-999.0
35118	58.6600	17.1000	-999.0
35207	65.3099	21.4204	-999.0
35195	58.7588	13.1554	-999.0
35129	59.7588	19.3168	-999.0
35206	65.1940	21.5827	-999.0
35107	59.2510	19.0128	-999.0
35205	57.2498	12.1126	-999.0
35200	57.4092	16.6759	-999.0
35169	58.8369	13.9756	-999.0
35138	63.1881	19.0161	-999.0
35117	64.6758	21.2880	-999.0
35168	59.3163	13.4385	-999.0
35202	59.2863	18.8941	-999.0
35114	57.7060	18.8100	-999.0
35125	62.3499	17.5781	-999.0
35173	58.3092	12.3187	-999.0
35140	58.3503	11.4265	-999.0
35135	57.2752	16.5530	-999.0
35183	65.5497	22.2383	-999.0
35167	58.7080	12.5062	-999.0
35153	62.8900	17.8691	-999.0
35126	60.1744	18.8249	-999.0
35132	59.1900	17.6300	-999.0
35172	57.6805	11.7882	-999.0
35192	58.2764	12.2760	-999.0
35208	58.2984	11.3275	-999.0
35198	58.3475	11.8948	-999.0
35133	57.1110	12.2385	-999.0
35191	58.3573	12.3749	-999.0
35144	57.6317	11.6076	-999.0
35161	58.6400	17.1200	-999.0
35108	57.6395	18.2850	-999.0
35199	59.3630	18.3763	-999.0
35151	57.7473	16.7416	-999.0
35159	55.4227	13.8255	-999.0
35174	58.2585	12.2308	-999.0
35130	59.6822	18.9831	-999.0
35176	57.9469	12.0871	-999.0
37101	65.7333	23.3667	-999.0
37102	65.5333	23.5667	-999.0
37103	65.3333	22.7333	-999.0
37104	65.3167	22.3667	-999.0
37105	64.9167	21.2500	-999.0
37106	64.6667	21.3333	-999.0
37107	64.4833	21.5667	-999.0
37108	64.1667	20.9833	-999.0
37109	64.0000	20.9000	-999.0
37110	63.5645	19.8336	-999.0
37121	63.6167	20.4333	-999.0
37122	63.4333	19.6833	-999.0
37123	63.3333	20.1833	-999.0
37124	63.1833	18.9667	-999.0
37125	62.3667	17.5333	-999.0
37126	61.7167	17.5167	-999.0
37127	61.6167	17.4333	-999.0
37128	61.5500	17.4667	-999.0
37129	61.2667	17.4000	-999.0
37130	61.2000	17.2833	-999.0
37131	60.7333	17.5667	-999.0
37132	60.7333	17.3333	-999.0
37133	60.5000	18.8500	-999.0
37134	60.1833	18.8333	-999.0
37135	59.7833	19.1667	-999.0
37136	60.8833	17.9167	-999.0
37137	62.2333	17.8000	-999.0
37140	59.4333	18.3667	-999.0
37141	59.7167	19.0833	-999.0
37142	59.8000	19.3667	-999.0
37143	59.8667	19.6667	-999.0
37144	59.9500	19.9667	-999.0
37145	60.0833	20.9167	-999.0
37201	59.4333	19.5000	-999.0
37202	59.1667	19.1333	-999.0
37203	59.0833	18.1667	-999.0
37204	58.9833	18.4333	-999.0
37205	58.7333	17.8667	-999.0
37206	58.5833	17.4667	-999.0
37207	58.4167	16.9667	-999.0
37208	57.7000	16.9167	-999.0
37209	57.3667	17.0833	-999.0
37210	57.4167	18.9167	-999.0
37211	57.3000	17.9667	-999.0
37212	56.9167	18.2500	-999.0
37213	56.6500	16.3833	-999.0
37214	56.0667	16.6833	-999.0
37215	56.0500	15.5667	-999.0
37216	56.0000	14.8333	-999.0
37217	55.9167	14.4167	-999.0
37218	57.6833	16.9000	-999.0
37219	59.5667	20.0833	-999.0
37230	59.4333	18.3667	-999.0
37231	59.2500	19.0167	-999.0
37232	59.3500	20.1000	-999.0
37233	59.4167	20.8000	-999.0
37234	59.4833	21.4833	-999.0
37235	59.5667	22.5500	-999.0
37236	59.7167	23.6000	-999.0
37237	59.9500	24.9167	-999.0
37238	59.6333	20.0000	-999.0
37239	59.7500	21.4167	-999.0
37240	58.7333	18.1500	-999.0
37241	58.4000	18.1667	-999.0
37242	57.8333	18.2500	-999.0
37243	57.3000	16.7833	-999.0
37244	57.4167	17.1333	-999.0
37245	57.5333	17.6667	-999.0
37250	57.3000	17.9167	-999.0
37251	56.9167	18.1667	-999.0
37252	56.5000	18.1667	-999.0
37253	56.1667	18.3500	-999.0
37254	55.6667	18.5333	-999.0
37255	55.3333	18.6333	-999.0
37256	55.0000	18.7333	-999.0
37260	55.2833	13.1667	-999.0
37261	55.0000	13.3667	-999.0
37262	54.7667	13.5333	-999.0
37264	55.2833	13.1667	-999.0
37265	55.1167	12.9000	-999.0
37266	54.9500	12.7000	-999.0
37267	54.6333	12.3000	-999.0
37268	54.5000	12.1667	-999.0
37269	54.2500	11.4167	-999.0
37270	54.0000	10.9333	-999.0
37271	54.2500	14.2000	-999.0
37272	54.5000	14.1000	-999.0
37273	54.7500	14.0167	-999.0
37274	55.0000	13.9167	-999.0
37275	55.2500	13.8333	-999.0
37301	55.6000	12.8833	-999.0
37302	56.3000	12.4500	-999.0
37303	56.6167	12.8000	-999.0
37304	56.9333	12.3500	-999.0
37305	57.1000	12.2333	-999.0
37306	57.3000	11.9000	-999.0
37307	57.6000	11.6333	-999.0
37308	58.1000	11.3333	-999.0
37309	58.9000	11.0833	-999.0
37310	58.5333	11.0000	-999.0
37311	56.0000	12.6667	-999.0
37320	55.6667	12.9167	-999.0
37321	55.7333	12.6833	-999.0
37322	55.3000	12.6667	-999.0
37323	55.5333	12.7167	-999.0
37324	55.7167	12.6833	-999.0
37325	56.0167	12.6667	-999.0
37326	56.2500	12.2500	-999.0
37327	56.3333	11.3333	-999.0
37330	54.5000	10.2667	-999.0
37331	54.6667	10.7500	-999.0
37332	55.0000	11.0333	-999.0
37333	55.5167	10.8667	-999.0
37334	55.7500	10.8333	-999.0
37335	56.1000	11.1333	-999.0
37336	56.5167	11.6167	-999.0
37337	56.7500	11.8500	-999.0
37338	57.1500	11.6500	-999.0
37339	57.4667	11.6167	-999.0
37340	57.6000	11.6333	-999.0
37341	57.5333	11.3333	-999.0
37342	57.4667	10.8667	-999.0
37343	55.8500	12.7333	-999.0
37344	56.7000	11.7000	-999.0
37345	56.5667	11.3000	-999.0
37346	56.5000	12.0000	-999.0
37347	56.4833	11.4000	-999.0
37348	59.0000	10.6833	-999.0
37349	58.6000	10.7000	-999.0
37350	58.2167	10.7167	-999.0
37351	57.6667	10.7500	-999.0
37401	58.8000	13.3333	-999.0
37402	59.2333	14.0000	-999.0
37403	59.3667	13.5000	-999.0
37404	58.4167	12.7333	-999.0
37406	58.5000	14.5333	-999.0
37407	59.0000	12.7667	-999.0
37408	59.0500	12.7167	-999.0
40001	56.8567	10.7917	15.0
40002	55.2717	12.5750	24.0
40003	56.1317	11.1600	50.0
40004	58.3367	11.0333	123.0
40005	58.3167	10.9417	118.0
40006	58.2950	10.8500	142.0
40007	58.2667	10.7250	224.0
40008	58.2750	10.5133	358.0
40009	56.6667	12.1167	63.0
40010	58.8000	17.6167	-999.0
40011	55.5550	18.4000	111.0
40012	57.4000	16.9500	41.0
40013	64.3050	22.3583	107.0
40014	55.0000	13.3000	47.0
40015	55.0000	14.0833	99.0
40016	55.2917	14.4000	48.0
40017	55.3833	15.3333	92.0
40018	55.2500	15.9833	90.0
40019	55.2167	17.0667	92.0
40020	56.1250	19.2833	121.0
40021	56.6333	19.5833	150.0
40022	57.0667	19.8333	209.0
40023	57.3917	19.4333	119.0
40024	57.3333	20.0500	244.0
40025	57.6167	20.1667	160.0
40026	58.0000	19.8833	213.0
40027	58.4417	20.3333	122.0
40028	59.2967	21.5667	182.0
40029	59.0333	21.0833	204.0
40030	58.8833	20.3167	186.0
40031	58.7833	19.1000	185.0
40032	58.5833	18.2333	454.0
40033	58.0167	17.9833	209.0
40034	57.7167	17.3667	158.0
40035	57.1167	17.6667	110.0
40036	56.1167	16.5333	51.0
40037	55.5400	12.7292	13.0
40038	65.3917	23.5000	102.0
40039	64.7083	22.0667	126.0
40040	63.7917	21.4833	64.0
40041	63.5250	21.0833	46.0
40042	63.3083	20.2750	112.0
40043	61.9833	20.0667	139.0
40044	60.5417	18.9333	137.0
40045	60.1833	19.1500	278.0
40046	57.1917	11.6667	88.0
40047	56.5708	12.6383	15.0
40048	57.5333	11.3250	47.0
40049	57.4650	10.9000	42.0
40050	57.4333	10.7083	33.0
40051	55.6167	14.8667	80.0
40052	55.8000	15.3333	55.0
40053	57.7358	10.0077	90.0
40054	57.2167	17.6167	91.0
40055	56.2333	12.3700	25.0
40056	56.5650	12.7200	20.0
40057	56.5550	12.5667	23.0
40058	56.9583	11.7583	101.0
40059	57.1908	11.5325	89.0
40060	57.2933	10.7417	45.0
40061	56.1105	17.6055	44.0
40062	56.1457	17.7087	51.0
40063	56.3098	18.1807	29.0
40064	56.3330	18.3888	34.0
40065	58.0583	11.2867	48.0
40066	62.1333	17.8500	75.0
40067	61.9833	19.1667	72.0
40068	56.9400	12.2117	34.0
40069	55.5542	12.7583	11.0
40070	55.6467	12.9550	15.0
40071	55.7700	12.7967	19.0
40072	56.1267	12.5167	29.0
40073	57.8667	11.3000	98.0
40074	54.8333	19.3333	107.0
40075	55.3500	19.0583	83.0
40076	56.3708	16.2017	22.0
40077	64.9667	21.8667	88.0
40078	64.8367	23.1667	80.0
40079	64.7333	23.8167	40.0
40080	56.3550	12.5500	24.0
40081	58.2583	11.4333	77.0
40082	61.2333	17.6667	64.0
40083	61.1833	18.2333	73.0
40084	61.0833	19.5833	124.0
40085	61.1333	20.9333	50.0
40086	61.1083	20.2667	114.0
40087	56.5667	12.2167	53.0
40088	55.2750	16.5167	63.0
40089	57.5500	11.5250	79.0
40090	59.6600	19.8833	90.0
40091	62.8500	18.8917	204.0
40092	62.7500	19.2000	183.0
40093	62.5867	19.9750	219.0
40094	62.6000	20.8333	28.0
40095	57.9400	19.0444	48.0
40096	55.8667	12.7500	52.0
40097	55.7543	17.7322	56.0
40098	56.4917	16.8667	67.0
40099	62.6528	18.9523	193.0
40100	65.1667	23.2333	86.0
40101	62.1000	18.5483	82.0
40102	58.4833	10.9333	-999.0
40103	56.1667	16.6417	55.0
40104	59.8497	24.8338	80.0
40105	59.4833	22.9000	84.0
40106	59.1833	21.7468	128.0
40107	58.9333	19.1667	90.0
40108	58.0746	11.4925	30.0
40109	56.2167	17.2667	22.0
40301	58.3233	11.5467	118.0
40302	58.3877	11.6267	-999.0
40303	58.3333	11.8833	45.0
40304	58.3537	11.2400	28.0
40305	57.6675	11.6867	39.0
40306	57.6917	11.9067	11.0
40307	58.1097	11.8100	39.0
40308	58.3125	11.7733	37.0
40309	57.9017	11.6667	13.0
40310	58.2300	11.5800	42.0
40311	58.8683	11.1033	247.0
40312	57.6788	11.7683	14.0
40313	58.3433	11.4033	48.0
40314	57.5500	11.8083	24.0
40315	57.9197	11.5933	66.0
40351	58.0917	11.6367	12.1
40401	57.4067	12.0500	16.0
40402	57.3600	12.0297	30.0
40403	57.3033	11.9883	29.0
40404	57.1367	12.1067	23.0
40405	56.4847	12.7788	16.0
40406	56.4538	12.2313	40.0
40407	56.3155	12.6522	21.0
40408	56.2787	12.8107	8.5
40451	56.2167	12.5167	11.0
40452	55.7850	12.9067	7.6
40453	55.6867	13.0367	6.3
40454	55.6517	13.0350	3.2
40455	55.5133	12.8817	5.8
40501	55.3253	12.9412	17.0
40502	55.3858	13.6430	18.0
40503	55.6500	14.2975	19.5
40504	55.9833	14.5138	12.8
40505	55.8330	14.3343	17.0
40506	56.0415	14.5855	2.0
40507	56.1317	15.5025	16.0
40508	56.0282	14.5788	6.0
40509	56.1583	15.2967	10.0
40510	56.1582	15.2770	11.0
40511	56.1117	14.8242	27.0
40512	56.1617	14.8625	10.5
40513	56.1448	14.6983	10.5
40514	56.1482	14.9420	10.0
40515	56.1682	15.0403	15.0
40516	56.1248	14.9688	11.0
40517	56.0817	15.8183	5.0
40518	56.1483	15.6603	16.0
40519	56.1582	15.5537	8.0
40520	56.1367	15.6003	21.0
40521	56.2533	16.0408	1.0
40522	56.1367	15.9542	10.0
40551	56.7183	16.3600	2.0
40552	56.6283	16.3817	16.0
40553	56.6350	16.3083	6.0
40554	56.8867	16.6500	9.0
40555	57.0250	16.4917	5.0
40556	56.9583	16.4633	7.0
40557	57.0000	16.4900	6.0
40558	56.9783	16.4500	4.0
40559	56.9142	16.4458	4.8
40560	57.0650	16.5742	8.0
40561	57.0992	16.5650	14.0
40562	57.0642	16.6167	10.0
40563	57.0450	16.6283	14.0
40564	56.7733	16.5000	15.0
40601	57.3675	16.5733	8.0
40602	57.4092	16.6950	18.0
40603	57.2650	16.4800	8.5
40604	57.8608	16.4583	53.0
40605	57.9053	16.7068	1.5
40606	57.9000	16.7033	9.0
40607	57.6542	16.5933	17.0
40608	57.8367	16.4583	26.0
40609	57.5883	16.5358	24.0
40610	58.1932	16.6237	19.0
40611	58.1540	16.6858	33.0
40612	58.1255	16.7338	24.5
40613	58.2017	16.8555	58.0
40614	58.2497	16.8075	64.0
40615	58.1798	16.9632	26.0
40616	58.1213	16.8218	28.0
40617	57.9997	16.6717	20.5
40618	58.6720	16.9892	24.0
40619	58.6607	17.0427	19.0
40620	58.4487	16.5637	41.0
40621	58.7025	17.1702	17.0
40622	58.7337	17.1092	6.0
40623	58.3893	16.7302	18.0
40624	58.3653	16.9502	21.0
40625	58.3200	16.8218	28.0
40626	58.7090	17.2143	19.0
40627	58.7207	17.2480	10.0
40628	58.7427	17.3562	13.5
40629	58.7737	17.5295	54.5
40630	58.8048	17.4798	19.0
40631	58.8095	17.4970	41.0
40632	58.8450	17.5840	8.4
40633	58.8258	17.6983	32.0
40634	58.6283	16.3078	11.5
40635	58.5963	16.8415	28.0
40636	58.6407	16.3863	16.5
40637	58.6408	16.4865	6.5
40638	58.4887	16.9505	31.5
40651	57.3068	18.7548	11.5
40652	57.8550	18.5983	17.0
40653	57.8932	19.0368	8.0
40654	57.4000	18.1313	10.0
40655	57.6853	18.9108	22.0
40701	58.8000	17.6300	42.0
40702	58.8833	20.3167	178.0
40703	58.5600	18.2400	446.0
40711	59.3832	18.2162	30.4
40712	59.2952	18.3198	57.0
40713	59.3192	18.1527	39.4
40714	59.4043	18.1367	28.7
40715	59.2460	18.3458	61.0
40716	59.3253	18.3773	17.8
40717	59.2517	18.6807	73.3
40718	59.3438	18.2258	-999.0
40719	59.3078	18.0990	7.2
40720	59.4888	18.4988	46.3
40721	59.3355	18.7710	-999.0
40722	59.3580	18.1115	-999.0
40723	59.3662	18.3432	-999.0
40724	59.4333	18.1900	-999.0
40725	59.2985	18.2295	-999.0
40726	59.3995	18.3472	-999.0
40727	59.4057	18.3582	-999.0
40728	59.3138	18.8527	-999.0
40729	59.4092	18.5205	-999.0
40730	59.3990	18.4398	-999.0
40731	59.9187	18.8955	12.5
40732	59.8217	19.1733	66.0
40733	59.8285	19.0845	46.0
40734	59.7692	19.0275	13.7
40735	59.7610	18.7562	12.5
40736	59.7452	19.0965	69.5
