33001	57.2167	11.5667	8602	2.0	1	2.4297	6.7539	4.5077	0.9951	NaN	NaN	NaN	1596
33001	57.2167	11.5667	8602	2.0	2	0.5313	5.1719	1.5579	0.7946	NaN	NaN	NaN	651
33001	57.2167	11.5667	8602	2.0	3	1.0586	4.7500	3.0404	0.6716	NaN	NaN	NaN	734
33001	57.2167	11.5667	8602	2.0	4	2.7461	11.5000	6.8567	1.9718	NaN	NaN	NaN	1985
33001	57.2167	11.5667	8602	2.0	5	7.2813	16.7734	11.6331	1.6198	NaN	NaN	NaN	3440
33001	57.2167	11.5667	8602	2.0	6	11.3945	20.2539	15.2892	1.6180	NaN	NaN	NaN	4748
33001	57.2167	11.5667	8602	2.0	7	14.9805	22.9961	18.2837	1.6595	NaN	NaN	NaN	6291
33001	57.2167	11.5667	8602	2.0	8	15.8242	22.5743	18.9154	1.4669	NaN	NaN	NaN	6197
33001	57.2167	11.5667	8602	2.0	9	13.5039	20.7813	16.2789	1.3097	NaN	NaN	NaN	3877
33001	57.2167	11.5667	8602	2.0	10	7.1758	16.5625	12.3989	1.9881	NaN	NaN	NaN	4236
33001	57.2167	11.5667	8602	2.0	11	6.0156	12.3438	8.7614	1.4919	NaN	NaN	NaN	3155
33001	57.2167	11.5667	8602	2.0	12	3.0625	8.4414	6.1030	0.7998	NaN	NaN	NaN	2167
33001	57.2167	11.5667	8603	3.0	1	2.5662	6.7632	4.7094	0.9269	NaN	NaN	NaN	7197
33001	57.2167	11.5667	8603	3.0	2	0.7422	5.2851	3.1448	1.6139	NaN	NaN	NaN	1339
33001	57.2167	11.5667	8603	3.0	3	1.1641	4.9609	3.1943	0.7076	NaN	NaN	NaN	744
33001	57.2167	11.5667	8603	3.0	4	4.0117	11.2891	7.5588	1.5810	NaN	NaN	NaN	4557
33001	57.2167	11.5667	8603	3.0	5	8.3782	16.8739	12.5106	1.5814	NaN	NaN	NaN	7562
33001	57.2167	11.5667	8603	3.0	6	12.0763	20.4648	15.1346	1.2649	NaN	NaN	NaN	8641
33001	57.2167	11.5667	8603	3.0	7	14.4051	22.3633	17.2793	1.4272	NaN	NaN	NaN	12031
33001	57.2167	11.5667	8603	3.0	8	15.8658	22.5539	18.5092	1.3127	NaN	NaN	NaN	11970
33001	57.2167	11.5667	8603	3.0	9	13.7256	18.1682	15.5079	0.9891	NaN	NaN	NaN	8377
33001	57.2167	11.5667	8603	3.0	10	9.4273	14.9365	12.4480	1.3142	NaN	NaN	NaN	11233
33001	57.2167	11.5667	8603	3.0	11	6.0037	11.9423	8.9537	1.5982	NaN	NaN	NaN	10822
33001	57.2167	11.5667	8603	3.0	12	3.0221	8.4010	6.1050	0.8231	NaN	NaN	NaN	11232
33001	57.2167	11.5667	8604	4.0	1	2.6406	6.7539	5.0376	1.2848	NaN	NaN	NaN	530
33001	57.2167	11.5667	8604	4.0	2	-2.0000	30.0000	NaN	NaN	NaN	NaN	NaN	0
33001	57.2167	11.5667	8604	4.0	3	-2.0000	30.0000	NaN	NaN	NaN	NaN	NaN	0
33001	57.2167	11.5667	8604	4.0	4	2.7461	8.3359	5.2593	1.6663	NaN	NaN	NaN	406
33001	57.2167	11.5667	8604	4.0	5	7.2813	13.9258	10.8911	1.3063	NaN	NaN	NaN	1615
33001	57.2167	11.5667	8604	4.0	6	11.5000	19.3047	15.1954	1.6192	NaN	NaN	NaN	2767
33001	57.2167	11.5667	8604	4.0	7	13.2930	22.4688	17.8674	2.0356	NaN	NaN	NaN	3704
33001	57.2167	11.5667	8604	4.0	8	13.1875	22.3633	18.7776	1.8477	NaN	NaN	NaN	3661
33001	57.2167	11.5667	8604	4.0	9	13.6094	19.6211	16.7836	1.2337	NaN	NaN	NaN	1916
33001	57.2167	11.5667	8604	4.0	10	7.4922	16.5625	12.7929	1.8928	NaN	NaN	NaN	2239
33001	57.2167	11.5667	8604	4.0	11	6.7539	13.7148	9.0755	1.4080	NaN	NaN	NaN	1947
33001	57.2167	11.5667	8604	4.0	12	3.0625	8.5469	6.3473	0.8887	NaN	NaN	NaN	1217
33001	57.2167	11.5667	8610	10.0	1	1.2571	9.0797	4.8108	1.5371	NaN	NaN	NaN	12865
33001	57.2167	11.5667	8610	10.0	2	2.2188	5.8047	4.3664	0.4913	NaN	NaN	NaN	5374
33001	57.2167	11.5667	8610	10.0	3	2.6866	5.3828	3.9319	0.3976	NaN	NaN	NaN	5208
33001	57.2167	11.5667	8610	10.0	4	2.9226	8.1266	5.2086	0.7348	NaN	NaN	NaN	12854
33001	57.2167	11.5667	8610	10.0	5	4.2784	14.5052	8.5240	1.9230	NaN	NaN	NaN	17712
33001	57.2167	11.5667	8610	10.0	6	7.8938	17.8564	13.4146	2.0060	NaN	NaN	NaN	25721
33001	57.2167	11.5667	8610	10.0	7	10.3398	21.0249	16.3352	1.5262	NaN	NaN	NaN	31792
33001	57.2167	11.5667	8610	10.0	8	13.0820	21.8359	17.8731	1.4433	NaN	NaN	NaN	28764
33001	57.2167	11.5667	8610	10.0	9	13.8285	19.3703	16.3730	1.2406	NaN	NaN	NaN	19161
33001	57.2167	11.5667	8610	10.0	10	7.8010	17.0144	13.3687	1.6630	NaN	NaN	NaN	23016
