35001	63.3167	20.1667	8179	0.0	1	-0.2000	4.1000	1.8210	0.9683	NaN	NaN	NaN	347
35001	63.3167	20.1667	8179	0.0	2	0.8000	1.3000	1.0333	0.2517	NaN	NaN	NaN	3
35001	63.3167	20.1667	8179	0.0	3	0.3000	0.6000	0.5000	0.1080	NaN	NaN	NaN	13
35001	63.3167	20.1667	8179	0.0	4	0.4000	3.2000	1.4531	0.6511	NaN	NaN	NaN	98
35001	63.3167	20.1667	8179	0.0	5	1.0000	10.2000	4.4681	1.5757	NaN	NaN	NaN	1384
35001	63.3167	20.1667	8179	0.0	6	1.0000	17.0000	8.4828	2.6245	NaN	NaN	NaN	3323
35001	63.3167	20.1667	8179	0.0	7	1.2000	24.5000	13.6132	2.4934	NaN	NaN	NaN	3691
35001	63.3167	20.1667	8179	0.0	8	1.5000	23.0000	14.2789	1.9980	NaN	NaN	NaN	3643
35001	63.3167	20.1667	8179	0.0	9	1.0000	18.7000	11.3368	1.9314	NaN	NaN	NaN	3488
35001	63.3167	20.1667	8179	0.0	10	0.2000	13.8000	7.4000	1.9928	NaN	NaN	NaN	3544
35001	63.3167	20.1667	8179	0.0	11	-0.5000	21.3000	4.8243	1.7782	NaN	NaN	NaN	2467
35001	63.3167	20.1667	8179	0.0	12	-0.1000	20.8000	3.0812	1.4268	NaN	NaN	NaN	924
35001	63.3167	20.1667	8179	5.0	1	-0.2000	4.0000	1.8833	0.9799	NaN	NaN	NaN	168
35001	63.3167	20.1667	8179	5.0	2	1.0000	1.0000	1.0000	NaN	NaN	NaN	NaN	1
35001	63.3167	20.1667	8179	5.0	3	0.4000	0.6000	0.5250	0.0957	NaN	NaN	NaN	4
35001	63.3167	20.1667	8179	5.0	4	0.4000	3.2000	1.3108	0.5734	NaN	NaN	NaN	37
35001	63.3167	20.1667	8179	5.0	5	1.0000	8.6000	4.1880	1.4912	NaN	NaN	NaN	341
35001	63.3167	20.1667	8179	5.0	6	2.8000	14.6000	7.9327	2.2821	NaN	NaN	NaN	606
35001	63.3167	20.1667	8179	5.0	7	5.2000	19.6000	13.3042	2.3264	NaN	NaN	NaN	648
35001	63.3167	20.1667	8179	5.0	8	1.0000	19.4000	14.9851	1.8344	NaN	NaN	NaN	637
35001	63.3167	20.1667	8179	5.0	9	5.2000	18.7000	11.9071	2.2285	NaN	NaN	NaN	574
35001	63.3167	20.1667	8179	5.0	10	1.9000	13.8000	7.7210	2.1593	NaN	NaN	NaN	606
35001	63.3167	20.1667	8179	5.0	11	0.2000	9.7000	4.8736	1.8285	NaN	NaN	NaN	546
35001	63.3167	20.1667	8179	5.0	12	-0.1000	7.0000	3.1913	1.2938	NaN	NaN	NaN	426
35001	63.3167	20.1667	8179	10.0	1	-0.2000	4.0000	2.0464	0.9442	NaN	NaN	NaN	168
35001	63.3167	20.1667	8179	10.0	2	1.0000	1.0000	1.0000	NaN	NaN	NaN	NaN	1
35001	63.3167	20.1667	8179	10.0	3	0.4000	0.6000	0.5500	0.1000	NaN	NaN	NaN	4
35001	63.3167	20.1667	8179	10.0	4	0.5000	3.2000	1.2757	0.5444	NaN	NaN	NaN	37
35001	63.3167	20.1667	8179	10.0	5	0.6000	17.0000	3.5846	1.4054	NaN	NaN	NaN	661
35001	63.3167	20.1667	8179	10.0	6	0.3000	13.5000	6.6063	2.2268	NaN	NaN	NaN	1608
35001	63.3167	20.1667	8179	10.0	7	3.3000	19.5000	11.3345	2.7390	NaN	NaN	NaN	1804
35001	63.3167	20.1667	8179	10.0	8	1.0000	19.1000	13.4033	2.4867	NaN	NaN	NaN	1792
35001	63.3167	20.1667	8179	10.0	9	1.0000	18.8000	11.3426	1.9865	NaN	NaN	NaN	1680
35001	63.3167	20.1667	8179	10.0	10	0.9000	13.9000	7.4558	1.9356	NaN	NaN	NaN	1745
35001	63.3167	20.1667	8179	10.0	11	0.4000	10.0000	5.0063	1.7103	NaN	NaN	NaN	1181
35001	63.3167	20.1667	8179	10.0	12	0.2000	7.0000	3.2988	1.2602	NaN	NaN	NaN	426
35001	63.3167	20.1667	8179	20.0	1	0.0000	4.2000	2.3784	0.9370	NaN	NaN	NaN	88
35001	63.3167	20.1667	8179	20.0	2	1.1000	1.1000	1.1000	NaN	NaN	NaN	NaN	1
35001	63.3167	20.1667	8179	20.0	3	-2.0000	30.0000	NaN	NaN	NaN	NaN	NaN	0
35001	63.3167	20.1667	8179	20.0	4	0.9000	2.2000	1.4615	0.3731	NaN	NaN	NaN	13
35001	63.3167	20.1667	8179	20.0	5	0.6000	18.0000	2.5239	1.1379	NaN	NaN	NaN	515
35001	63.3167	20.1667	8179	20.0	6	1.0000	10.6000	4.0449	1.5610	NaN	NaN	NaN	1360
35001	63.3167	20.1667	8179	20.0	7	1.4000	16.6000	6.5155	2.4527	NaN	NaN	NaN	1537
35001	63.3167	20.1667	8179	20.0	8	2.0000	18.2000	8.5835	3.6555	NaN	NaN	NaN	1537
35001	63.3167	20.1667	8179	20.0	9	1.0000	16.4000	9.8669	2.6640	NaN	NaN	NaN	1458
35001	63.3167	20.1667	8179	20.0	10	0.0000	13.8000	7.2755	1.9730	NaN	NaN	NaN	1501
35001	63.3167	20.1667	8179	20.0	11	0.6000	10.0000	5.1392	1.7270	NaN	NaN	NaN	970
35001	63.3167	20.1667	8179	20.0	12	0.7000	6.8000	3.5779	1.2363	NaN	NaN	NaN	244
35001	63.3167	20.1667	8179	30.0	1	0.7000	4.2000	2.4107	0.7671	NaN	NaN	NaN	168
35001	63.3167	20.1667	8179	30.0	2	1.6000	1.6000	1.6000	NaN	NaN	NaN	NaN	1
35001	63.3167	20.1667	8179	30.0	3	0.4000	0.6000	0.5500	0.1000	NaN	NaN	NaN	4
35001	63.3167	20.1667	8179	30.0	4	0.6000	2.0000	1.1000	0.3383	NaN	NaN	NaN	37
35001	63.3167	20.1667	8179	30.0	5	0.2000	5.9000	2.0783	0.9184	NaN	NaN	NaN	341
35001	63.3167	20.1667	8179	30.0	6	0.4000	11.2000	3.1091	1.5817	NaN	NaN	NaN	606
35001	63.3167	20.1667	8179	30.0	7	0.5000	14.4000	4.4269	2.3376	NaN	NaN	NaN	648
35001	63.3167	20.1667	8179	30.0	8	1.3000	15.9000	5.7394	3.3652	NaN	NaN	NaN	637
35001	63.3167	20.1667	8179	30.0	9	1.2000	15.2000	6.9969	3.5131	NaN	NaN	NaN	574
35001	63.3167	20.1667	8179	30.0	10	2.1000	14.0000	7.1030	2.6261	NaN	NaN	NaN	605
35001	63.3167	20.1667	8179	30.0	11	0.4000	10.1000	5.2149	1.8291	NaN	NaN	NaN	544
35001	63.3167	20.1667	8179	30.0	12	0.4000	7.0000	3.6384	1.2065	NaN	NaN	NaN	425
35001	63.3167	20.1667	8179	40.0	1	0.8000	4.3000	2.5815	0.7171	NaN	NaN	NaN	168
35001	63.3167	20.1667	8179	40.0	2	2.0000	2.0000	2.0000	NaN	NaN	NaN	NaN	1
35001	63.3167	20.1667	8179	40.0	3	0.5000	0.7000	0.6250	0.0957	NaN	NaN	NaN	4
35001	63.3167	20.1667	8179	40.0	4	0.6000	2.6000	1.1405	0.4481	NaN	NaN	NaN	37
35001	63.3167	20.1667	8179	40.0	5	0.0000	3.6000	1.6372	0.6402	NaN	NaN	NaN	341
35001	63.3167	20.1667	8179	40.0	6	0.2000	6.4000	2.0713	0.8244	NaN	NaN	NaN	606
35001	63.3167	20.1667	8179	40.0	7	0.5000	10.8000	2.5627	1.0887	NaN	NaN	NaN	632
35001	63.3167	20.1667	8179	40.0	8	0.7000	15.9000	3.3035	2.2810	NaN	NaN	NaN	636
35001	63.3167	20.1667	8179	40.0	9	1.0000	15.1000	4.2655	2.7495	NaN	NaN	NaN	574
