33001	57.2167	11.5667	8063	0.0	1	0.0000	6.0547	2.7517	1.8366	NaN	NaN	NaN	1596
33001	57.2167	11.5667	8063	0.0	2	0.0000	23.0469	9.1456	7.1185	NaN	NaN	NaN	785
33001	57.2167	11.5667	8063	0.0	3	0.0000	10.7422	3.2896	1.8948	NaN	NaN	NaN	744
33001	57.2167	11.5667	8063	0.0	4	0.0000	8.7891	2.5434	1.3926	NaN	NaN	NaN	1984
33001	57.2167	11.5667	8063	0.0	5	0.0000	8.0596	2.2384	1.1294	NaN	NaN	NaN	3759
33001	57.2167	11.5667	8063	0.0	6	0.0000	13.4767	2.3331	1.3764	NaN	NaN	NaN	5452
33001	57.2167	11.5667	8063	0.0	7	0.0000	31.2501	2.8181	3.2874	NaN	NaN	NaN	6294
33001	57.2167	11.5667	8063	0.0	8	0.0000	133.6396	6.1296	16.5075	NaN	NaN	NaN	6019
33001	57.2167	11.5667	8063	0.0	9	0.0000	15.4297	4.0797	2.2513	NaN	NaN	NaN	3608
33001	57.2167	11.5667	8063	0.0	10	0.0000	20.3125	4.6611	3.7016	NaN	NaN	NaN	4236
33001	57.2167	11.5667	8063	0.0	11	0.0000	53.9063	5.4133	5.4067	NaN	NaN	NaN	3155
33001	57.2167	11.5667	8063	0.0	12	0.0000	61.3281	3.5901	3.7422	NaN	NaN	NaN	2167
33002	58.9333	19.1667	8063	0.0	1	0.0000	15.0781	3.2722	4.7063	NaN	NaN	NaN	99
33002	58.9333	19.1667	8063	0.0	2	0.0000	3.7109	1.5336	0.7332	NaN	NaN	NaN	915
33002	58.9333	19.1667	8063	0.0	3	0.0000	16.4844	4.5022	2.3622	NaN	NaN	NaN	1425
33002	58.9333	19.1667	8063	0.0	4	0.0000	19.9609	7.7251	5.7607	NaN	NaN	NaN	1854
33002	58.9333	19.1667	8063	0.0	5	0.0000	19.9609	4.6036	4.8939	NaN	NaN	NaN	3821
33002	58.9333	19.1667	8063	0.0	6	0.0000	19.9609	4.0834	4.2004	NaN	NaN	NaN	5757
33002	58.9333	19.1667	8063	0.0	7	0.0000	33.3984	5.6995	6.0639	NaN	NaN	NaN	6705
33002	58.9333	19.1667	8063	0.0	8	0.0000	29.1794	6.9907	7.4896	NaN	NaN	NaN	6785
33002	58.9333	19.1667	8063	0.0	9	0.0000	58.2260	9.2665	13.5674	NaN	NaN	NaN	6280
33002	58.9333	19.1667	8063	0.0	10	0.0000	44.8822	6.8663	8.3910	NaN	NaN	NaN	6037
33002	58.9333	19.1667	8063	0.0	11	0.0000	19.9609	7.9378	7.7581	NaN	NaN	NaN	3852
33002	58.9333	19.1667	8063	0.0	12	0.0000	19.9609	8.8986	9.1516	NaN	NaN	NaN	968
33005	58.4833	10.9333	8063	0.0	1	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33005	58.4833	10.9333	8063	0.0	2	0.0000	2.5000	2.0625	0.2925	NaN	NaN	NaN	8
33005	58.4833	10.9333	8063	0.0	3	0.0000	3.5000	0.9689	0.6174	NaN	NaN	NaN	742
33005	58.4833	10.9333	8063	0.0	4	0.0000	1.0000	0.5217	0.1528	NaN	NaN	NaN	411
33005	58.4833	10.9333	8063	0.0	5	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33005	58.4833	10.9333	8063	0.0	6	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33005	58.4833	10.9333	8063	0.0	7	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33005	58.4833	10.9333	8063	0.0	8	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33005	58.4833	10.9333	8063	0.0	9	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33005	58.4833	10.9333	8063	0.0	10	0.0000	0.6300	0.2336	0.0668	NaN	NaN	NaN	469
33005	58.4833	10.9333	8063	0.0	11	0.0000	0.2700	0.1699	0.0362	NaN	NaN	NaN	135
33005	58.4833	10.9333	8063	0.0	12	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33022	58.8020	17.6252	8063	1.0	1	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33022	58.8020	17.6252	8063	1.0	2	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33022	58.8020	17.6252	8063	1.0	3	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33022	58.8020	17.6252	8063	1.0	4	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33022	58.8020	17.6252	8063	1.0	5	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33022	58.8020	17.6252	8063	1.0	6	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33022	58.8020	17.6252	8063	1.0	7	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33022	58.8020	17.6252	8063	1.0	8	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33022	58.8020	17.6252	8063	1.0	9	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33022	58.8020	17.6252	8063	1.0	10	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33022	58.8020	17.6252	8063	1.0	11	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33022	58.8020	17.6252	8063	1.0	12	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33023	56.9270	17.0839	8063	1.0	1	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33023	56.9270	17.0839	8063	1.0	2	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
33023	56.9270	17.0839	8063	1.0	3	0.0000	100.0000	NaN	NaN	NaN	NaN	NaN	0
